Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,CONSUMER_PROTECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,DOXING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT_AND_CYBERBULLYING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_ACTIVITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SEXUAL_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_OR_PORNOGRAPHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,DATA_COLLECTION_AND_USE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,DISCLOSURE_AND_CONSENT_PRACTICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,GDPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_INFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONALIZED_ADVERTISING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSECURE_DATA_HANDLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_DEFAMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,HATEFUL_OR_ABUSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_AND_PROFANITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,OFFENSIVE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,CIRCUMVENTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,INTELLECTUAL PROPERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,HACKED_POLITICAL_MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,POLITICAL_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_STABILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIETAL_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_ENDANGERMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_SAFETY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_OR_DANGEROUS_ACTS_CHALLENGES_AND_PRANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,KNOWN_SERIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,PROTECTION_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_IMAGE_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SENSITIVE_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_EXTREMISM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,WRONGFUL_OR_UNAUTHORIZED_USE_OF_SYMBOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_FRAUD_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,ENCOURAGEMENT_OF_DIGITAL_SECURITY_OR_TERMS_OF_SERVICE_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SCAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,ENABLING_DISHONEST_BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,FIREARMS_AND_ILLEGAL_REGULATED_GOODS_OR_SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,OTHER_LEGAL_NOTICES_OR_ORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_PHARMACIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,DEPICTION_OF VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,SHOCKING_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Fitbit,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_OR_GRAPHIC_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
