Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,98.70%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,99.48%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,98.18%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,99.48%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,99.48%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,99.48%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,99.22%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,89.27%,Language breakdown in relation to the recall of automated tools in classifying listings as IP-infringing.
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,76.69%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,82.66%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,58.89%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,71.48%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,30.97%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,39.26%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,74.67%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,70.42%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,64.70%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,82.83%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,83.83%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,56.10%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,65.08%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,75.29%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,62.26%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,49.08%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,68.70%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,61.46%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,78.71%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,79.13%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,84.60%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,99.96%,Language breakdown in relation to the accuracy of automated tools in classifying consumer reviews as violative.
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,99.97%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,99.97%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,99.96%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,99.82%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,99.93%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,99.95%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,100.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,99.97%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,99.89%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,99.93%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,100.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,99.97%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,99.96%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,99.96%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,99.98%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,100.00%,Language breakdown in relation to the precision of automated tools in classifying consumer reviews as violative.
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,92.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,100.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,90.91%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,95.16%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,97.83%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,90.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,85.71%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,96.97%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,84.09%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,,"During the reporting period, no automated enforcement actions were taken on reviews in Irish (Gaeilge). Consequently, precision value is not available, and the relevant cell has been left blank in accordance with EC Guidanc "
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,92.59%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,84.62%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,98.67%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,95.83%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,46.60%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,100.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,100.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,95.24%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,96.88%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,90.91%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,86.27%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,84.21%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,84.62%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,41.18%,Language breakdown in relation to the recall of automated tools in classifying consumer reviews as violative.
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,54.76%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,47.17%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,49.18%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,62.11%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,60.75%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,34.95%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,66.67%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,68.09%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,45.12%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,,"During the reporting period, no automated enforcement actions were taken on reviews in Irish (Gaeilge). Consequently, recall value is not available, and the relevant cell has been left blank in accordance with EC Guidanc "
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,56.82%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,63.46%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,41.57%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,74.19%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,78.69%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,100.00%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,51.35%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,51.28%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,52.54%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,51.28%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,58.67%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,71.11%,
Only for VLOPs,Temu,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,64.71%,
