Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative,Number of measures taken after detection with solely automated means,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative,Contextual Information on Number of measures taken after detection with solely automated means,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Zalando,2025-07-01/2025-12-31,KEYWORD_NONCOMPLIANCE_PRICING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,241,69,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Bullying & harassment,240,69,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,461,261,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_DEFAMATION,,186,166,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,275,95,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Child exploitation,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,86,4,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,86,4,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,502,2,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_PHISHING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Spam and scams,488,2,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,9,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,"Promotes suicide, self injury or eating disorders",9,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,341,49,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,341,49,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,52,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Violence,51,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,1574,343,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,183,22,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_NUDITY,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Personally identifiable information,411,99,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Solicitation and explicit language,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Profanity,953,219,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2025-07-01/2025-12-31,KEYWORD_OTHER,Username policy,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
