Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Zalando,2026-01-01/2026-06-30,KEYWORD_NONCOMPLIANCE_PRICING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE,,158,31,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CYBER_BULLYING_INTIMIDATION,,34,13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CYBER_INCITEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Bullying & Harassment,124,18,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_BULLYING_AGAINST_GIRLS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,781,118,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_BIOMETRIC_DATA_BREACH,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_DATA_FALSIFICATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_MISSING_PROCESSING_GROUND,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Personal Information and Doxing,781,118,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,1403,610,1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_DEFAMATION,,100,95,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_DISCRIMINATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_HATE_SPEECH,,221,124,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Profanity,1082,391,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_COPYRIGHT_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_DESIGN_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Intellectual Property and Authenticity Violations,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Child Exploitation,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,59,3,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,45,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,"Hateful Ideologies, Organised Hate and Terrorism",14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,318,11,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,151,0,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_PHISHING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Spam & Scams,167,11,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,"Suicide, Self-Injury and Eating disorders",10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,208,14,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,,208,14,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,42,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Violence or Glorification of Violence and Conflict,38,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,183,38,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_ADULT_SEXUAL_MATERIAL,,120,36,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,38,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_NUDITY,,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Adult Sexual Solicitation,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Zalando,2026-01-01/2026-06-30,KEYWORD_OTHER,Username Policy,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
