Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,CONSUMER_PROTECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,DOXING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT_AND_CYBERBULLYING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_ACTIVITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SEXUAL_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_OR_PORNOGRAPHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,DATA_COLLECTION_AND_USE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,DISCLOSURE_AND_CONSENT_PRACTICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,GDPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_INFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONALIZED_ADVERTISING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSECURE_DATA_HANDLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,2940,,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_DEFAMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,2940,,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,HATEFUL_OR_ABUSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_AND_PROFANITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,OFFENSIVE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,CIRCUMVENTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,INTELLECTUAL PROPERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,HACKED_POLITICAL_MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,POLITICAL_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_STABILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIETAL_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_ENDANGERMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_SAFETY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_OR_DANGEROUS_ACTS_CHALLENGES_AND_PRANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,KNOWN_SERIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,PROTECTION_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_IMAGE_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,606,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,605,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SENSITIVE_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_EXTREMISM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,WRONGFUL_OR_UNAUTHORIZED_USE_OF_SYMBOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_FRAUD_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ENCOURAGEMENT_OF_DIGITAL_SECURITY_OR_TERMS_OF_SERVICE_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SCAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,163,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,163,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ENABLING_DISHONEST_BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,FIREARMS_AND_ILLEGAL_REGULATED_GOODS_OR_SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,OTHER_LEGAL_NOTICES_OR_ORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_PHARMACIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,252,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,252,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,DEPICTION_OF_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,SHOCKING_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_OR_GRAPHIC_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,38608,10107,38608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,6367,367,6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,25387,9740,25387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ABUSIVE_BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ACCEPTABLE_USE_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ACCOUNT_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ACCOUNT_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_GRANTS_TERMS_AND_CONDITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ADS_TERMS_AND_CONDITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ADULT_SEXUAL_MATERIAL_AND_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,ADVERTISER_FRIENDLY_GUIDELINES_VIOLATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,AI_GENERATED_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,APP_QUALITY_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Tenor,2025-07-01/2025-12-31,KEYWORD_OTHER,BUSINESS_INFORMATION_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
