Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received ,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received ,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,TOTAL,,964380,1,1338970,2,1,70,901937,0,29576,2,,,"In cases where a user provides incomplete or incorrect information in a notice, the number of items within that notice may be recorded as 0. This note applies to all metrics in columns H and I.",,"Where a large proportion of total notices are processed by automated means, the overall median time to take action may be 0 hours."
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_AGAINST_WOMEN
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword."
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,5522,1,8393,2,47,70
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_BIOMETRIC_DATA_BREACH
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_DATA_FALSIFICATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_MISSING_PROCESSING_GROUND
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_RIGHT_TO_BE_FORGOTTEN
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,DATA_COLLECTION_AND_USE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,DISCLOSURE_AND_CONSENT_PRACTICES
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,GDPR,15,0,16,0,121
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,PERSONAL_INFORMATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,PERSONAL_RIGHTS,585,0,1099,0,16
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,PERSONALIZED_ADVERTISING
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,PRIVACY,4922,1,7278,2,53,70
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,PRIVACY_POLICY
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,UNSECURE_DATA_HANDLING
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,951869,0,1320483,0,1
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_DEFAMATION,,951538,0,1319829,0,1
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_DISCRIMINATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_HATE_SPEECH
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,HATEFUL_OR_ABUSIVE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,ILLEGAL_OR_HARMFUL_SPEECH,331,0,654,0,1
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,OBSCENITY_AND_PROFANITY
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,OFFENSIVE_CONTENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,UNSAFE_CONTENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,1574,0,2322,0,20
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_COPYRIGHT_INFRINGEMENT,,1487,0,2214,0,20
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_DESIGN_INFRINGEMENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_PATENT_INFRINGEMENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,58,0,76,0,10
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,CIRCUMVENTION,5,0,5,0,63
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,INTELLECTUAL PROPERTY,24,0,27,0,12
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,47,0,71,0,36
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,ELECTORAL
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,HACKED_POLITICAL_MATERIALS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,POLITICAL_CONTENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SOCIAL_STABILITY,3,0,3,0,21
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SOCIETAL_VALUES,44,0,68,0,36
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,5354,0,7685,0,2
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,5354,0,7685,0,2
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,CHILD_ENDANGERMENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,CHILD_SAFETY
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,HARMFUL_OR_DANGEROUS_ACTS_CHALLENGES_AND_PRANKS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,KNOWN_SERIES
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,PROTECTION_OF_MINORS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,UNAUTHORIZED_IMAGE_OF_MINORS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,3,0,3,0,70
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,COURT_ORDER
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,RISK_FOR_PUBLIC_SECURITY,3,0,3,0,70
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SENSITIVE_EVENTS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,VIOLENT_EXTREMISM
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,WRONGFUL_OR_UNAUTHORIZED_USE_OF_SYMBOLS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,2,0,2,0,2
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_PHISHING
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,AD_FRAUD_POLICY
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,ENCOURAGEMENT_OF_DIGITAL_SECURITY_OR_TERMS_OF_SERVICE_VIOLATIONS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,FRAUD,2,0,2,0,2
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,MALWARE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,MALWARE_AND_PHISHING
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,MISREPRESENTATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SCAMS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_SUICIDE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SELF_HARM
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,COURT_ORDER
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,ENABLING_DISHONEST_BEHAVIOR
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,FIREARMS_AND_ILLEGAL_REGULATED_GOODS_OR_SERVICES
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,OTHER_LEGAL_NOTICES_OR_ORDERS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,UNAUTHORIZED_PHARMACIES
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,DEPICTION_OF VIOLENCE
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,SHOCKING_CONTENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,VIOLENT_OR_GRAPHIC_CONTENT
"Only for providers of hosting services, including online platforms",Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE,,1,0,1,0,1
