Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual information
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of internal moderators employed by the provider,Total number,52,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of external moderators contracted by the provider,Total number,294,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,Total number,346,"This is the number of total moderators available, both internally and externally, that have sufficient linguistic expertise in the indicated language. Sufficient linguistic expertise is defined as at least equivalent to level B2 of the Common European Framework of Reference for Languages (CEFR) in the category 'Understanding'. Internal moderator linguistic expertise is categorised according to attestation of employees.

Please note that the sum of the rows below do not equal the total because some of our moderators have sufficient linguistic expertise in more than one language.

Pinterest is primarily a visual platform, nevertheless every member of our review team speaks at least one official language of a Member State of the EU, and we have additional external resources available to assist with any EU Member State official language not covered by our moderators."
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,bg,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,cs,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,da,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,de,19,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,el,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,en,346,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,es,21,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,et,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,fi,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,fr,15,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,hr,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,hu,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,it,2,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,lt,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,lv,1,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,nl,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,pl,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,pt,4,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,ro,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,sk,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,sl,0,
Only for VLOPs,Pinterest,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,sv,0,
