Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative,Number of measures taken after detection with solely automated means,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative,Contextual Information on Number of measures taken after detection with solely automated means,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_NONCOMPLIANCE_PRICING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CYBER_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CYBER_INCITEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CYBER_STALKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,CAPS-Written in all Caps,3634,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_DATA_FALSIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,Divulging Personal information,3475,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_DEFAMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_DISCRIMINATION,,274,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_HATE_SPEECH,,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,Abuse- Aggressive /Offensive/Trolling,389,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_DESIGN_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_PATENT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,HTML Links,121,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,47787,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_VIOLATION_EU_LAW,,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_UNSAFE_CHALLENGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_TERRORIST_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,14698,9440,,,,,,,,,,,,,15965,443,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,110202,48323,,,,,,,,,,,,,,,"Includes the following categories of prohibited content: 
Not an employee, leaving a review claiming to be an employee/former employee
Fraud Content
Not authentic (copy pasted or advertisement)
Spam
Certain salary submissions
Repetitive content","Includes the following categories of prohibited content: 
Not an employee, leaving a review claiming to be an employee/former employee
Fraud Content
Not authentic (copy pasted or advertisement)
Spam
Certain salary submissions
Repetitive content",,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,1014,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_PYRAMID_SCHEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,Content not verified,2548,2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_SELF_MUTILATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_SUICIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_UNSAFE_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,Privacy,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_COORDINATED_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_HUMAN_EXPLOITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_HUMAN_TRAFFICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,Safety,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,2648,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Glassdoor,2024-01-01/2024-12-31,KEYWORD_OTHER,Multiple Guideline Violations,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
