Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received ,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received ,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_BULLYING_AGAINST_GIRLS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_AGAINST_WOMEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,"22,509",0,"32,279",0,20.53,0.00,31,0,"3,438",0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_BIOMETRIC_DATA_BREACH,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_DATA_FALSIFICATION,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_MISSING_PROCESSING_GROUND,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PRIVACY,Added category to record Article 16 user notice submissions alleging privacy violations.,"22,509",0,"32,279",0,20.53,0.00,31,0,"3,438",0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_DATA_PROTECTION,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,"118,589",114,"68,100",225,25.7,0.98,171,0,"15,794",78,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_DEFAMATION,,"118,589",0,"68,100",0,25.7,0.00,171,0,"15,794",0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_DISCRIMINATION,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_HATE_SPEECH,,0,114,0,225,0,0.98,0,0,0,78,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PROFANITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_ILLEGALITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,"94,759",347,"166,618","3,285",42.35,7.85,0,0,"22,821",291,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_COPYRIGHT_INFRINGEMENT,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_DESIGN_INFRINGEMENT,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_INTELLECTUAL_PROPERTY_INFRINGEMENTS_THIRD_PARTY_VIOLATION_OR_DATA_VIOLATION,Added category to capture Article 16 notices alleging intellectual property violations.,"94,759",347,"166,618","3,285",42,7.85,0,0,"22,821",291,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,0,26,0,31,0,0.96,0,0,0,6,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION,,0,26,0,31,0,0.96,0,0,0,6,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_POLITICAL_ADVERTISING,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_INELIGIBLE_USER,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_CIVIC_DISCOURSE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,0,129,0,215,0,17.90,0,0,0,58,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,0,129,0,215,0,17.90,0,0,0,58,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,0,120,0,114,0,0.31,0,0,0,116,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,0,120,0,114,0,0.31,0,0,0,116,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FUGITIVE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_TRESPASS_PROPERTY_AND_ENVIRONMENTAL_DAMAGE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PUBLIC_SECURITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,0,148,0,273,0,26.04,0,0,0,59,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_PHISHING,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FINANCIAL_FRAUDS_SCAMS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FRAUD_AND_DECEPTION,Added category to record Article 16 user notice submissions alleging fraud.,0,148,0,273,0,26.04,0,0,0,59,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_SPAM,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GAMBLING,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FAKE_ENGAGEMENT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,0,55,0,97,0,18.67,0,0,0,22,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,"Category is inclusive of Article 16 notices related to drugs, firearms and other prohibited products.",0,11,0,46,0,297.23,0,0,0,1,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GOODS_SERVICES_NOT_PERMITTED,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_STOLEN_GOODS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_VEHICLE_ACCESSORIES,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_NUDITY_SEXUAL_ACTIVITY,Added category to capture Article 16 user notice submissions alleging nudity or sexual activity,0,44,0,51,0,15.51,0,0,0,21,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,0,48,0,51,0,1.74,0,0,0,38,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,0,3,0,3,0,0.37,0,0,0,3,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,0,26,0,26,0,0.66,0,0,0,20,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,0,18,0,21,0,20.67,0,0,0,15,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_MURDER,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_KIDNAPPED_OR_MISSING_PERSON,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PHYSICAL_ASSAULT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_SEX_CRIME_SEXUAL_ASSAULT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GRAPHIC_VIOLENCE,Added category to record Article 16 user notice submissions alleging graphic violence.,0,1,0,1,0,360.63,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_THREATS_OF_VIOLENCE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,0,0,0.00,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE,,"152,926",140,"112,358",273,21.11,42.34,"1,618",0,"24,274",40,,,,,,,,,,
